internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
118154020,Persoonia media,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Persoonia,media,,,,,R.Br.,
118154096,Persoonia microphylla,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Persoonia,microphylla,,,,,R.Br.,
118154154,Persoonia moscalii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Persoonia,moscalii,,,,,Orchard,
118154206,Persoonia muelleri,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Persoonia,muelleri,,,,,(P.Parm.) Orchard,"This species recognises three varieties;<em> muelleri, angustifolia</em> and<em> densifolia</em>.&#160;<em><br/></em><br/><p><br/></p><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><p><br/></p><br/>                                                           <p><a style=""font-size: 10.26px; font-weight: 700; text-align: right;"" href=""http://www.anbg.gov.au/abrs/online-resources/flora/stddisplay.xsql?sn_infspnm=densifolia&amp;sn_infsprnk=subsp.&amp;sn_fam=proteaceae&amp;sn_gen=persoonia&amp;sn_sp=muelleri"">subsp.&#160;densifolia</a></p>"
118154498,Persoonia pinifolia,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Persoonia,pinifolia,,,,,R.Br.,
118154877,Persoonia rigida,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Persoonia,rigida,,,,,R.Br.,
118155181,Persoonia sericea,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Persoonia,sericea,,,,,A.Cunn. ex R.Br.,"<em>Persoonia sericea</em>  is geographically variable, with a number of morphologically distinctive local forms, some of which may prove, on closer analysis, to be distinct species."
118155237,Persoonia silvatica,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Persoonia,silvatica,,,,,L.A.S.Johnson,
118155374,Persoonia stradbrokensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Persoonia,stradbrokensis,,,,,Domin,
118155461,Persoonia subtilis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Persoonia,subtilis,,,,,P.H.Weston &amp; L.A.S.Johnson,This species closely resembles <em>P. fastigiata</em>  but is distinguished by its indumentum of appressed to antrorsely spreading hairs and its narrower leaves. Specimens of <em>P. subtilis</em>  are somewhat variable in leaf length but variation within populations seems as great as that between them.
118155491,Persoonia subvelutina,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Persoonia,subvelutina,,,,,L.A.S.Johnson,
118155585,Persoonia tenuifolia,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Persoonia,tenuifolia,,,,,R.Br.,
118155652,Persoonia terminalis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Persoonia,terminalis,,,,,L.A.S.Johnson &amp; P.H.Weston,Two subspecies are recognised;<em> terminalis</em> and<em> recurve</em>.<p><br/></p>                                                                                                                                      <br/><p></p>
118155704,Persoonia tropica,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Persoonia,tropica,,,,,P.H.Weston &amp; L.A.S.Johnson,
118155825,Persoonia virgata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Persoonia,virgata,,,,,R.Br.,
118155860,Persoonia volcanica,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Persoonia,volcanica,,,,,P.H.Weston &amp; L.A.S.Johnson,
118489271,Placospermum coriaceum,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Placospermum,coriaceum,,,,,C.T.White &amp; W.D.Francis,
118489956,Stenocarpus angustifolius,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Stenocarpus,angustifolius,,,,,C.T.White,
118489987,Stenocarpus cryptocarpus,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Stenocarpus,cryptocarpus,,,,,Foreman &amp; B.Hyland,
118490866,Stenocarpus davallioides,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Stenocarpus,davallioides,,,,,Foreman &amp; B.Hyland,
118490931,Stenocarpus reticulatus,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Stenocarpus,reticulatus,,,,,C.T.White,
118491446,Stenocarpus salignus,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Stenocarpus,salignus,,,,,R.Br.,
118492055,Stenocarpus verticis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Stenocarpus,verticis,,,,,Foreman,
118492986,Strangea linearis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Strangea,linearis,,,,,Meisn.,
118493691,Symphionema montanum,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Symphionema,montanum,,,,,R.Br.,
118496781,Symphionema paludosum,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Symphionema,paludosum,,,,,R.Br.,
118504474,Telopea aspera,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Telopea,aspera,,,,,Crisp &amp; P.H.Weston,
118504684,Telopea oreades,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Telopea,oreades,,,,,F.Muell.,
118504722,Triunia erythrocarpa,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Triunia,erythrocarpa,,,,,Foreman,
118504738,Triunia montana,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Triunia,montana,,,,,(C.T.White) Foreman,
118504763,Triunia youngiana,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Triunia,youngiana,,,,,(C.Moore &amp; F.Muell.) L.A.S.Johnson &amp; B.G.Briggs,
118505155,Xylomelum benthamii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Xylomelum,benthamii,,,,,Orchard,
118505176,Xylomelum cunninghamianum,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Xylomelum,cunninghamianum,,,,,Foreman,
118505214,Xylomelum scottianum,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Xylomelum,scottianum,,,,,(F.Muell.) F.Muell.,
38142,Helicia australasica,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Helicia,australasica,,,,,F.Muell.,
123730244,Scleria lithosperma,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,CYPERACEAE,Scleria,lithosperma,,,,,(L.) Sw.,
123707362,Abelmoschus ficulneus,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Abelmoschus,ficulneus,,,,,(L.) Wight &amp; Arn.,"<em>Abelmoschus ficulneus&#160;</em>Wall. Ex Wight &amp; Arn. is a tertiary genetic relative of okra,<em>&#160;A. esculenta</em>&#160;(L.) Moench (USDA, Agricultural Research Service, National Plant Germplasm System 2019)."
123707530,Abelmoschus moschatus,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Abelmoschus,moschatus,,,,,Medik.,"<em>Abelmoschus moschatus</em> Medik is a tertiary genetic relative of okra, <em>A. esculentus</em> (L.) Moench (USDA, Agricultural Research Service, National Plant Germplasm System 2020). Okra taxonomy is an area of active research and some taxonomic concepts within the <em>Abelmoschus</em> genus have not yet been comprehensively resolved (Patil <em>et al.</em> 2015, WCVP 2020). <em>A. moschatus</em> is one of the most polymorphic species in the genus and its intraspecific taxonomy has been subject to much debate (Patil <em>et al.</em> 2015). In a taxonomic revision of the genus, van Borssum Waalkes (1966) retained six <em>Abelmoschus</em> species, including <em>A. moschatus</em>, recognising three subspecies, subsp.<em> moschatus</em>, subsp. <em>biakensis</em>, and subsp. <em>tuberosus</em>. However, it is currently accepted that subsp. <em>tuberosus</em> is synonymous with <em>A. sagittifolius</em> (Wu <em>et al.</em> 2007, Patil <em>et al.</em> 2018, WCVP 2020) and the status of subsp, <em>biakensis</em> 0;requires verification (WCVP 2020). Accordingly, records identified as these subspecies have been excluded from analysis. Much more data are necessary to fully understand the relationships among species in the <em>Abelmoschus</em> ;genus, their intraspecific delimitation, and the possible roles of past hybridisation events (Werner&#160;<em>et al.</em> 2015)."
117418034,Pleuranthodium racemigerum,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ZINGIBERALES,ZINGIBERACEAE,Pleuranthodium,racemigerum,,,,,(F.Muell.) R.M.Sm.,
126334977,Cycas distans,PLANTAE,TRACHEOPHYTA,CYCADOPSIDA,CYCADALES,CYCADACEAE,Cycas,distans,,,,,P.I.Forst. &amp; B.Gray,
126488243,Dendrobium antennatum,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Dendrobium,antennatum,,,,,Lindl.,
126488260,Dendrobium bifalce,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Dendrobium,bifalce,,,,,Lindl.,
126488273,Dendrobium canaliculatum,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Dendrobium,canaliculatum,,,,,R.Br.,"Three varieties of this orchid have been recognized <em><em>Dendrobium canaliculatum</em> var. <em>foelschei, </em>D. canaliculatum</em> var.<em> nigrescens</em> and <em>D. canaliculatum</em> var. <em>pallidum </em>but Cribb (1986) considers that the var.<em> nigresecens</em> is doubtful, as intermediates are common, and the <em>var. pallidum </em>is an albino variant."
126488282,Dendrobium carronii,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Dendrobium,carronii,,,,,Lavarack &amp; P.J.Cribb,
126490044,Dendrobium discolor,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Dendrobium,discolor,,,,,Lindl.,"Several varieties of this variable species are recognised for example, the yellow form var. <em>broomfieldii </em>Fitzg.<em> </em>Two other varieties are recognised in Australia: var.<em> fimbrilabium</em> Reichb. f. which has fimbriate side lobes to the lip and is also found in New Guinea; and var.<em> fuscum.</em><em> </em>Var.<em> albertisiana&#160; </em>and var.<em> gracile</em> are recognised from New Guinea (Cribb 1986).<br/><em><br/><br/></em>"
126492598,Dendrobium johannis,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Dendrobium,johannis,,,,,Rchb.f.,"This species has sometimes been confused with <em>Dendrobium trilamellatum</em> which is found in much dryer open forests (P. Adams pers. comm. 2019). Generally, <em>D. johannis</em> flowers in autumn in Australia and has dark petals and sepals with a yellow lip and has a musky perfume; while <em>D. trilamellatum</em> flowers in spring and has more or less uniformly yellow-brown segments and a sweet perfume. The two were not thought to be sufficiently different to be regarded as separate species and were maintained as varieties in the second edition of <em>Australian Indigenous Orchids </em>(Dockrill 1992) (P. Lavarack&#160;pers. comm. 2019).<p><br/></p>"
126493413,Dendrobium mirbelianum,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Dendrobium,mirbelianum,,,,,Gaudich.,Other heterotypic synonyms are listed in&#160;the World Checklist of Selected Plant Families (2018).
126493741,Dendrobium nindii,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Dendrobium,nindii,,,,,W.Hill,Other heterotypic synonyms are listed in&#160;the World Checklist of Selected Plant Families (2018).
126494219,Dendrobium trilamellatum,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Dendrobium,trilamellatum,,,,,J.J.Sm.,
126494267,Rhinerrhizopsis moorei,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Rhinerrhizopsis,moorei,,,,,(Rchb.f.) Ormerod,"<p>Other heterotypic synonyms are listed by the World Checklist of Selected Plant Families (WCSP 2018). This taxon is called <em>Rhinerrhizopsis moorei</em> in the Australian Plant Census. However, Jones and Clements (2006) consider Australian populations of the genus <em>Rhinerrhizopsis</em> to be a separate species,<em> R. matutina</em>, distinct from non-Australian <em>R. moorei</em> (DEHWA 2008) and they also recognise three species within New Guinea. They are not followed by more recent authors in this.  </p>"
129105214,Psidium guineense,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Psidium,guineense,,,,,Sw.,
117482224,Hakea archaeoides,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Hakea,archaeoides,,,,,W.R.Barker,
117482341,Hakea bakeriana,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Hakea,bakeriana,,,,,F.Muell. &amp; Maiden,
117486333,Hakea constablei,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Hakea,constablei,,,,,L.A.S.Johnson,
117487689,Hakea dohertyi,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Hakea,dohertyi,,,,,Haegi,
117511461,Hakea ochroptera,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Hakea,ochroptera,,,,,W.R.Barker,
117511628,Hakea pachyphylla,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Hakea,pachyphylla,,,,,Sieber ex Spreng.,
118144003,Isopogon fletcheri,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Isopogon,fletcheri,,,,,F.Muell.,
118144442,Isopogon mnoraifolius,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Isopogon,mnoraifolius,,,,,McGill.,
118153583,Persoonia hirsuta,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Persoonia,hirsuta,,,,,Pers.,
118153670,Persoonia isophylla,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Persoonia,isophylla,,,,,L.A.S.Johnson &amp; P.H.Weston,
118153979,Persoonia marginata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Persoonia,marginata,,,,,A.Cunn. ex R.Br.,
118154119,Persoonia mollis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Persoonia,mollis,,,,,R.Br.,
118154294,Persoonia myrtilloides,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Persoonia,myrtilloides,,,,,Sieber ex Schult. &amp; Schult.f.,
118154330,Persoonia nutans,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Persoonia,nutans,,,,,R.Br.,
118154340,Persoonia oblongata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Persoonia,oblongata,,,,,R.Br.,
118154345,Persoonia oleoides,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Persoonia,oleoides,,,,,L.A.S.Johnson &amp; P.H.Weston,
118154409,Persoonia oxycoccoides,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Persoonia,oxycoccoides,,,,,Sieber ex Spreng.,
118154457,Persoonia pauciflora,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Persoonia,pauciflora,,,,,P.H.Weston,
118154592,Persoonia procumbens,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Persoonia,procumbens,,,,,L.A.S.Johnson &amp; P.H.Weston,
118154809,Persoonia recedens,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Persoonia,recedens,,,,,Gand.,
118154933,Persoonia rufa,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Persoonia,rufa,,,,,L.A.S.Johnson &amp; P.H.Weston,
118504557,Telopea mongaensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Telopea,mongaensis,,,,,Cheel,
30533,Eucalyptus morrisbyi,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,morrisbyi,,,,,R.G.Brett,
131215202,Eucalyptus leucoxylon,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,leucoxylon,,,,,F.Muell.,"<em>E</em><em>ucalyptus</em><em>&#160;leucoxylon </em>includes four subspecies; <em>leucoxylon, stephaniae, pruinosa</em> and<em> megalocarpa.</em>"
133347540,Eucalyptus abdita,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,abdita,,,,,Brooker &amp; Hopper,This species is considered in between&#160;<em>Eucalyptus arachnaea</em> and <em>E. pluricaulis </em>by<em> </em>French (2012) and Nicolle (2018). The species is currently accepted in the Australian Plant Name Index (February 2019) and is assessed as Data Deficient until the taxonomy is resolved.<em></em>
133347650,Eucalyptus absita,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,absita,,,,,Grayling &amp; Brooker,"This species may be a hybrid between <em>Eucalyptus petraea</em> or <em>E. cuprea</em> and<em> E. loxophleba</em>, although there is not strong evidence of this currently (French 2012)."
133348891,Eucalyptus acaciiformis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,acaciiformis,,,,,H.Deane &amp; Maiden,
133348941,Eucalyptus acies,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,acies,,,,,Brooker,
133372674,Eucalyptus sabulosa,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,sabulosa,,,,,Rule,
133372684,Eucalyptus rummeryi,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,rummeryi,,,,,Maiden,
133372694,Eucalyptus rugulata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,rugulata,,,,,D.Nicolle,
133372704,Eucalyptus rugosa,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,rugosa,,,,,R.Br. ex Blakely,
133372714,Eucalyptus rudis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,rudis,,,,,Endl.,
133372724,Eucalyptus rudderi,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,rudderi,,,,,Maiden,
133372734,Eucalyptus rubida,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,rubida,,,,,H.Deane &amp; Maiden,
133372754,Eucalyptus rodwayi,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,rodwayi,,,,,R.T.Baker &amp; H.G.Sm.,
133372812,Eucalyptus racemosa,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,racemosa,,,,,Cav.,
133372822,Eucalyptus quadricostata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,quadricostata,,,,,Brooker,
133372832,Eucalyptus pyriformis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,pyriformis,,,,,Turcz.,
133372846,Eucalyptus pulverulenta,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,pulverulenta,,,,,Sims,
133372856,Eucalyptus pulchella,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,pulchella,,,,,Desf.,
133372866,Eucalyptus pterocarpa,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,pterocarpa,,,,,C.A.Gardner ex P.J.Lang,
133372876,Eucalyptus psammitica,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,psammitica,,,,,L.A.S.Johnson &amp; K.D.Hill,
133372913,Eucalyptus pruiniramis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,pruiniramis,,,,,L.A.S.Johnson &amp; K.D.Hill,"This species is considered a hybrid between <em>E</em><em>ucalyptus</em><em>&#160;loxophleba</em> and <em>E. accedens</em> (M. French pers. comm. 2018, Nicolle 2018). It is considered Data Deficient in this assessment until the taxonomy is resolved."
133372943,Eucalyptus polybractea,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,polybractea,,,,,F.Muell. ex R.T.Baker,
133372953,Eucalyptus extrica,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,extrica,,,,,D.Nicolle,
133372964,Eucalyptus extensa,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,extensa,,,,,L.A.S.Johnson &amp; K.D.Hill,
133372974,Eucalyptus exserta,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,exserta,,,,,F.Muell.,
133372984,Eucalyptus exilis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,exilis,,,,,Brooker,
133373005,Eucalyptus exigua,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,exigua,,,,,Brooker &amp; Hopper,
133373025,Eucalyptus eudesmioides,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,eudesmioides,,,,,F.Muell.,
133373035,Eucalyptus erythronema,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,erythronema,,,,,Turcz.,Includes <em>Eucalyptus erythronema </em>subsp. <em>erythronema </em>and <em>E. erythronema </em>subsp. <em>inornata.</em>
133373045,Eucalyptus erythrocorys,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,erythrocorys,,,,,F.Muell.,
133373055,Eucalyptus erosa,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,erosa,,,,,A.R.Bean,"This species is considered dubious, possibly <em>E</em><em>ucalyptus</em><em>&#160;eugenioides</em> by Nicolle (2018). It is considered as distinct by A. Bean (pers. comm. 2019) and thus is assessed at species level here."
133373065,Eucalyptus eremophila,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,eremophila,,,,,(Diels) Maiden,
133373085,Eucalyptus ecostata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,ecostata,,,,,(Maiden) D.Nicolle &amp; M.E.French,
133373095,Eucalyptus dunnii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,dunnii,,,,,Maiden,
133373125,Corymbia scabrida,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Corymbia,scabrida,,,,,(Brooker &amp; A.R.Bean) K.D.Hill &amp; L.A.S.Johnson,
133373135,Corymbia rhodops,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Corymbia,rhodops,,,,,(D.J.Carr &amp; S.G.M.Carr) K.D.Hill &amp; L.A.S.Johnson,
133373175,Corymbia paractia,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Corymbia,paractia,,,,,K.D.Hill &amp; L.A.S.Johnson,This species is considered a hybrid between&#160;<em>Corymbia&#160;</em><em>dendromerinx</em> and <em>C. flavescens by </em>Nicolle (2013). Without further evidence it is considered at species rank in this assessment.
133373219,Corymbia leptoloma,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Corymbia,leptoloma,,,,,(Brooker &amp; A.R.Bean) K.D.Hill &amp; L.A.S.Johnson,
133373286,Corymbia gummifera,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Corymbia,gummifera,,,,,(Gaertn.) K.D.Hill &amp; L.A.S.Johnson,
133373306,Corymbia ficifolia,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Corymbia,ficifolia,,,,,(F.Muell.) K.D.Hill &amp; L.A.S.Johnson,
133373327,Corymbia eximia,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Corymbia,eximia,,,,,(Schauer) K.D.Hill &amp; L.A.S.Johnson,
133373362,Corymbia clarksoniana,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Corymbia,clarksoniana,,,,,(D.J.Carr &amp; S.G.M.Carr) K.D.Hill &amp; L.A.S.Johnson,"This species is closely related to four other species of fully rough-barked bloodwoods; <em>Corymbia novoguinensis, C. polycarpa, C. plena </em>and<em> C. ligans</em><em>.</em>"
133373402,Eucalyptus yarraensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,yarraensis,,,,,Maiden &amp; Cambage,
133373412,Eucalyptus woollsiana,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eucalyptus,woollsiana,,,,,F.Muell. ex R.T.Baker,At the southern end of the range this species intergrades with <em>Eucalyptus microcarpa</em> and in the north-eastern portion of its range with <em>E. moluccana. </em>Typically the adult leaves of this species are narrower (less than 1.5 cm side) than both <em>E. microcarpa</em> and <em>E. moluccana.</em>
