ordre_affichage,groupe,famille,nom_taxon,Genre,formation,basionyme,id_taxon,valide,statut,id synonyme,synonyme,remarque
5,Dicotylédones,Rubiaceae Juss.,Pavetta opulina DC.,Pavetta,FL, ,3966,1,A,, ,
5,Dicotylédones,Rubiaceae Juss.,Psychotria amieuensis Guillaumin,Psychotria,F, ,3969,1,E,, ,
5,Dicotylédones,Rubiaceae Juss.,Psychotria ammericola Guillaumin,Psychotria,F, ,3970,1,E,, ,
5,Dicotylédones,Rubiaceae Juss.,Psychotria artensis (Montrouz.) Guillaumin,Psychotria,,Delpechia artensis Montrouz.,5325,2,E,5326,Mapouria artensis Beauvis.,"Incertae species in Barrabé, L., Mouly, A., & Florence, J. (2013) Psychotriae (Rubiaceae) neocaledonicarum specierum nomenclator. Adansonia sér. 3, 35, 281-357."
5,Dicotylédones,Rubiaceae Juss.,Psychotria artensis (Montrouz.) Guillaumin,Psychotria,,Delpechia artensis Montrouz.,5325,2,E,20817,Delpechia artensis Montrouz.,"Incertae species in Barrabé, L., Mouly, A., & Florence, J. (2013) Psychotriae (Rubiaceae) neocaledonicarum specierum nomenclator. Adansonia sér. 3, 35, 281-357."
5,Dicotylédones,Rubiaceae Juss.,Psychotria baillonii Schltr.,Psychotria,F, ,3972,1,E,4047,Psychotria stricta var. ouhinnae Guillaumin,
5,Dicotylédones,Rubiaceae Juss.,Psychotria baillonii Schltr.,Psychotria,F, ,3972,1,E,5359,Psychotria salicifolia var. ouhinnae Schltr.,
5,Dicotylédones,Rubiaceae Juss.,Psychotria baillonii Schltr.,Psychotria,F, ,3972,1,E,4003,Psychotria laxissima S.Moore,
5,Dicotylédones,Rubiaceae Juss.,Psychotria baladensis (Baill.) Guillaumin,Psychotria,F,Uragoga baladensis Baill.,3973,1,E,20892,Uragoga baladensis Baill.,
5,Dicotylédones,Rubiaceae Juss.,Psychotria belepensis Barrabé & Mouly,Psychotria,FLM, ,24163,1,E,4045,Psychotria speciosa (Montrouz.) S.Moore,"nom. nov. in Barrabé, L., Mouly, A., & Florence, J. (2013) Psychotriae (Rubiaceae) neocaledonicarum specierum nomenclator. Adansonia sér. 3, 35, 281-357."
5,Dicotylédones,Rubiaceae Juss.,Psychotria belepensis Barrabé & Mouly,Psychotria,FLM, ,24163,1,E,5508,Mapouria speciosa (Montrouz.) Beauvis.,"nom. nov. in Barrabé, L., Mouly, A., & Florence, J. (2013) Psychotriae (Rubiaceae) neocaledonicarum specierum nomenclator. Adansonia sér. 3, 35, 281-357."
5,Dicotylédones,Rubiaceae Juss.,Psychotria belepensis Barrabé & Mouly,Psychotria,FLM, ,24163,1,E,5361,Douarrea speciosa Montrouz.,"nom. nov. in Barrabé, L., Mouly, A., & Florence, J. (2013) Psychotriae (Rubiaceae) neocaledonicarum specierum nomenclator. Adansonia sér. 3, 35, 281-357."
5,Dicotylédones,Rubiaceae Juss.,Psychotria bourailensis Guillaumin,Psychotria,F, ,3975,1,E,, ,
5,Dicotylédones,Rubiaceae Juss.,Psychotria brachylaena (Baill.) Guillaumin,Psychotria,F,Uragoga brachylaena Baill.,3976,1,E,20894,Uragoga brachylaena Baill.,
5,Dicotylédones,Rubiaceae Juss.,Psychotria calliantha (Baill.) Guillaumin,Psychotria,F,Uragoga calliantha Baill.,3977,1,E,20895,Uragoga calliantha Baill.,
5,Dicotylédones,Rubiaceae Juss.,Psychotria calorhamnus (Baill.) Guillaumin ex Däniker,Psychotria,M,Uragoga calorhamnus Baill.,3978,1,E,, ,
5,Dicotylédones,Rubiaceae Juss.,Psychotria calothyrsa (Baill.) Guillaumin,Psychotria,F,Uragoga calothyrsus Baill.,3979,1,E,20897,Uragoga calothyrsus Baill.,
5,Dicotylédones,Rubiaceae Juss.,Psychotria canalensis (Baill.) Guillaumin,Psychotria,F,Uragoga canalensis Baill.,3980,1,E,20898,Uragoga canalensis Baill.,
5,Dicotylédones,Rubiaceae Juss.,Psychotria cardiochlamys (Baill.) Schltr.,Psychotria,M,Uragoga cardiochlamys Baill.,3981,1,E,5327,Uragoga cardiochlamys Baill.,
5,Dicotylédones,Rubiaceae Juss.,Psychotria cardiochlamys (Baill.) Schltr.,Psychotria,M,Uragoga cardiochlamys Baill.,3981,1,E,24164,Cephaëlis cardiochlamys (Baill.) S.Moore,
5,Dicotylédones,Rubiaceae Juss.,Psychotria comptonii S.Moore,Psychotria,M, ,3984,1,E,, ,
5,Dicotylédones,Rubiaceae Juss.,Psychotria coptosperma (Baill.) Guillaumin,Psychotria,LM,Uragoga coptosperma Baill.,3985,1,E,5554,Ixora variegata Vieill. ex Guillaumin,
5,Dicotylédones,Rubiaceae Juss.,Psychotria coptosperma (Baill.) Guillaumin,Psychotria,LM,Uragoga coptosperma Baill.,3985,1,E,24165,Psychotria coptosperma var. variegata Guillaumin,
5,Dicotylédones,Rubiaceae Juss.,Psychotria coptosperma (Baill.) Guillaumin,Psychotria,LM,Uragoga coptosperma Baill.,3985,1,E,4050,Psychotria suaveolens S.Moore,
5,Dicotylédones,Rubiaceae Juss.,Psychotria coptosperma (Baill.) Guillaumin,Psychotria,LM,Uragoga coptosperma Baill.,3985,1,E,5328,Uragoga coptosperma Baill.,
5,Dicotylédones,Rubiaceae Juss.,Psychotria declieuxioides S.Moore,Psychotria,M, ,3987,1,E,4036,Psychotria rupicola var. brevifolia Baill. ex Guillaumin,
5,Dicotylédones,Rubiaceae Juss.,Psychotria deverdiana Guillaumin,Psychotria,LM, ,3989,1,E,, ,
5,Dicotylédones,Rubiaceae Juss.,Psychotria faguetii (Baill.) Schltr.,Psychotria,F,Uragoga faguetii Baill.,3992,1,E,5329,Uragoga faguetii Baill.,
5,Dicotylédones,Rubiaceae Juss.,Psychotria fambartiae Barrabé,Psychotria,, ,24213,1,E,, ,"Barrabé, L. (2014) Four new species of Psychotria (Rubiaceae) from New Caledonia, including one presumed to be extinct. Phytotaxa, 173, 101-116."
5,Dicotylédones,Rubiaceae Juss.,Psychotria ferdinandimuelleri Guillaumin,Psychotria,M, ,3993,1,E,, ,
5,Dicotylédones,Rubiaceae Juss.,Psychotria frondosa S.Moore,Psychotria,F, ,3995,1,E,, ,
5,Dicotylédones,Rubiaceae Juss.,Psychotria fuscopilosa Schltr.,Psychotria,F, ,3996,1,E,, ,
5,Dicotylédones,Rubiaceae Juss.,Psychotria gabriellae (Baill.) Guillaumin,Psychotria,FM,Uragoga gabriellae Baill.,3997,1,E,5468,Mapouria deplanchei Baill. ex Beauvis.,
5,Dicotylédones,Rubiaceae Juss.,Psychotria gabriellae (Baill.) Guillaumin,Psychotria,FM,Uragoga gabriellae Baill.,3997,1,E,4051,Psychotria subpallens S.Moore,
5,Dicotylédones,Rubiaceae Juss.,Psychotria gabriellae (Baill.) Guillaumin,Psychotria,FM,Uragoga gabriellae Baill.,3997,1,E,4056,Psychotria unioensis Guillaumin,
5,Dicotylédones,Rubiaceae Juss.,Psychotria gabriellae (Baill.) Guillaumin,Psychotria,FM,Uragoga gabriellae Baill.,3997,1,E,5330,Uragoga gabriellae Baill.,
5,Dicotylédones,Rubiaceae Juss.,Psychotria gabriellae (Baill.) Guillaumin,Psychotria,FM,Uragoga gabriellae Baill.,3997,1,E,5467,Mapouria douarrei Beauvis.,
5,Dicotylédones,Rubiaceae Juss.,Psychotria gabriellae (Baill.) Guillaumin,Psychotria,FM,Uragoga gabriellae Baill.,3997,1,E,4001,Psychotria koniamboensis Guillaumin,
5,Dicotylédones,Rubiaceae Juss.,Psychotria gabriellae (Baill.) Guillaumin,Psychotria,FM,Uragoga gabriellae Baill.,3997,1,E,3990,Psychotria douarrei (Beauvis.) comb. ined.,
5,Dicotylédones,Rubiaceae Juss.,Psychotria gabriellae (Baill.) Guillaumin,Psychotria,FM,Uragoga gabriellae Baill.,3997,1,E,3988,Psychotria deplanchei (Baill. ex Beauvis.) Guillaumin,
5,Dicotylédones,Rubiaceae Juss.,Psychotria gneissica S.Moore,Psychotria,F, ,3998,1,E,3983,Psychotria colnettiana Guillaumin,
5,Dicotylédones,Rubiaceae Juss.,Psychotria goniocarpa (Baill.) Guillaumin,Psychotria,F,Uragoga goniocarpa Baill.,3999,1,E,4025,Psychotria patula S.Moore,
5,Dicotylédones,Rubiaceae Juss.,Psychotria goniocarpa (Baill.) Guillaumin,Psychotria,F,Uragoga goniocarpa Baill.,3999,1,E,5363,Uragoga trichopodantha Baill.,
5,Dicotylédones,Rubiaceae Juss.,Psychotria goniocarpa (Baill.) Guillaumin,Psychotria,F,Uragoga goniocarpa Baill.,3999,1,E,4054,Psychotria trichopodantha (Baill.) Guillaumin,
5,Dicotylédones,Rubiaceae Juss.,Psychotria goniocarpa (Baill.) Guillaumin,Psychotria,F,Uragoga goniocarpa Baill.,3999,1,E,5331,Uragoga goniocarpa Baill.,
5,Dicotylédones,Rubiaceae Juss.,Psychotria guillauminiana Barrabé & Mouly,Psychotria,FM, ,24166,1,E,4046,Psychotria stenophylla Guillaumin,"nom. nov. in Barrabé, L., Mouly, A., & Florence, J. (2013) Psychotriae (Rubiaceae) neocaledonicarum specierum nomenclator. Adansonia sér. 3, 35, 281-357."
5,Dicotylédones,Rubiaceae Juss.,Psychotria hootmawaapensis Barrabé & J.Florence,Psychotria,F, ,24167,1,E,4049,Psychotria stricta var. stricta (Baill.) Guillaumin,"nom. nov. in Barrabé, L., Mouly, A., & Florence, J. (2013) Psychotriae (Rubiaceae) neocaledonicarum specierum nomenclator. Adansonia sér. 3, 35, 281-357."
5,Dicotylédones,Rubiaceae Juss.,Psychotria hootmawaapensis Barrabé & J.Florence,Psychotria,F, ,24167,1,E,20900,Uragoga stricta Baill.,"nom. nov. in Barrabé, L., Mouly, A., & Florence, J. (2013) Psychotriae (Rubiaceae) neocaledonicarum specierum nomenclator. Adansonia sér. 3, 35, 281-357."
5,Dicotylédones,Rubiaceae Juss.,Psychotria hootmawaapensis Barrabé & J.Florence,Psychotria,F, ,24167,1,E,5358,Psychotria salicifolia Schltr.,"nom. nov. in Barrabé, L., Mouly, A., & Florence, J. (2013) Psychotriae (Rubiaceae) neocaledonicarum specierum nomenclator. Adansonia sér. 3, 35, 281-357."
5,Dicotylédones,Rubiaceae Juss.,Psychotria hootmawaapensis Barrabé & J.Florence,Psychotria,F, ,24167,1,E,23540,Psychotria stricta (Baill.) Guillaumin,"nom. nov. in Barrabé, L., Mouly, A., & Florence, J. (2013) Psychotriae (Rubiaceae) neocaledonicarum specierum nomenclator. Adansonia sér. 3, 35, 281-357."
5,Dicotylédones,Rubiaceae Juss.,Psychotria ianthina Guillaumin,Psychotria,M, ,4000,1,E,, ,
5,Dicotylédones,Rubiaceae Juss.,Psychotria ireneae Barrabé,Psychotria,, ,24214,1,E,, ,"Barrabé, L. (2014) Four new species of Psychotria (Rubiaceae) from New Caledonia, including one presumed to be extinct. Phytotaxa, 173, 101-116."
5,Dicotylédones,Rubiaceae Juss.,Psychotria lasiantha Schltr. & K.Krause,Psychotria,F, ,4002,2,E,, ,"Incertae species in Barrabé, L., Mouly, A., & Florence, J. (2013) Psychotriae (Rubiaceae) neocaledonicarum specierum nomenclator. Adansonia sér. 3, 35, 281-357."
5,Dicotylédones,Rubiaceae Juss.,Psychotria leratii Guillaumin,Psychotria,F, ,4006,1,E,, ,
5,Dicotylédones,Rubiaceae Juss.,Psychotria leucantha Schltr. & K.Krause,Psychotria,M, ,4007,2,E,, ,"Incertae species in Barrabé, L., Mouly, A., & Florence, J. (2013) Psychotriae (Rubiaceae) neocaledonicarum specierum nomenclator. Adansonia sér. 3, 35, 281-357."
5,Dicotylédones,Rubiaceae Juss.,Psychotria lycioides (Baill.) Guillaumin,Psychotria,FL,Uragoga lycioides Baill.,4010,1,E,5334,Uragoga lycioides Baill.,
5,Dicotylédones,Rubiaceae Juss.,Psychotria macroglossa (Baill.) Guillaumin,Psychotria,F,Uragoga macroglossa Baill.,4011,1,E,5335,Uragoga macroglossa Baill.,
5,Dicotylédones,Rubiaceae Juss.,Psychotria microglossa (Baill.) Guillaumin,Psychotria,F,Uragoga microglossa Baill.,4012,1,E,5337,Uragoga microglossa Baill.,
5,Dicotylédones,Rubiaceae Juss.,Psychotria microglossa (Baill.) Guillaumin,Psychotria,F,Uragoga microglossa Baill.,4012,1,E,4032,Psychotria rarifolia S.Moore,
5,Dicotylédones,Rubiaceae Juss.,Psychotria micromyrtus (Baill.) Schltr.,Psychotria,M,Uragoga micromyrtus Baill.,4013,1,E,5338,Uragoga micromyrtus Baill.,
5,Dicotylédones,Rubiaceae Juss.,Psychotria monanthos (Baill.) Schltr.,Psychotria,F,Uragoga monanthos Baill.,4014,1,E,5324,Uragoga arbutifolia Baill.,
5,Dicotylédones,Rubiaceae Juss.,Psychotria monanthos (Baill.) Schltr.,Psychotria,F,Uragoga monanthos Baill.,4014,1,E,3971,Psychotria arbutifolia (Baill.) Schltr.,
5,Dicotylédones,Rubiaceae Juss.,Psychotria monanthos (Baill.) Schltr.,Psychotria,F,Uragoga monanthos Baill.,4014,1,E,4052,Psychotria subuniflora (Baill.) Schltr.,
5,Dicotylédones,Rubiaceae Juss.,Psychotria monanthos (Baill.) Schltr.,Psychotria,F,Uragoga monanthos Baill.,4014,1,E,5345,Uragoga paramaracarpus Baill.,
5,Dicotylédones,Rubiaceae Juss.,Psychotria monanthos (Baill.) Schltr.,Psychotria,F,Uragoga monanthos Baill.,4014,1,E,4024,Psychotria paramaracarpus (Baill.) Schltr.,
5,Dicotylédones,Rubiaceae Juss.,Psychotria monanthos (Baill.) Schltr.,Psychotria,F,Uragoga monanthos Baill.,4014,1,E,5362,Uragoga subuniflora Baill.,
5,Dicotylédones,Rubiaceae Juss.,Psychotria monanthos (Baill.) Schltr.,Psychotria,F,Uragoga monanthos Baill.,4014,1,E,5339,Uragoga monanthos Baill.,
5,Dicotylédones,Rubiaceae Juss.,Psychotria monanthos (Baill.) Schltr.,Psychotria,F,Uragoga monanthos Baill.,4014,1,E,4026,Psychotria phyllanthoides Schltr. ex Guillaumin,
5,Dicotylédones,Rubiaceae Juss.,Psychotria montrouzieri Barrabé & J.Florence,Psychotria,M, ,24168,1,E,24171,Uragoga jasminiflora Baill.,"nom. nov. in Barrabé, L., Mouly, A., & Florence, J. (2013) Psychotriae (Rubiaceae) neocaledonicarum specierum nomenclator. Adansonia sér. 3, 35, 281-357."
5,Dicotylédones,Rubiaceae Juss.,Psychotria montrouzieri Barrabé & J.Florence,Psychotria,M, ,24168,1,E,20899,Delpechia floribunda Montrouz.,"nom. nov. in Barrabé, L., Mouly, A., & Florence, J. (2013) Psychotriae (Rubiaceae) neocaledonicarum specierum nomenclator. Adansonia sér. 3, 35, 281-357."
5,Dicotylédones,Rubiaceae Juss.,Psychotria montrouzieri Barrabé & J.Florence,Psychotria,M, ,24168,1,E,3994,Psychotria floribunda (Montrouz.) Guillaumin,"nom. nov. in Barrabé, L., Mouly, A., & Florence, J. (2013) Psychotriae (Rubiaceae) neocaledonicarum specierum nomenclator. Adansonia sér. 3, 35, 281-357."
5,Dicotylédones,Rubiaceae Juss.,Psychotria nathaliae (Baill.) Guillaumin,Psychotria,FM,Uragoga nathaliae Baill.,4015,1,E,5341,Uragoga nathaliae Baill.,
5,Dicotylédones,Rubiaceae Juss.,Psychotria nekouana (Baill.) Guillaumin,Psychotria,F,Uragoga nekouana Baill.,4016,1,E,5342,Uragoga nekouana Baill.,
5,Dicotylédones,Rubiaceae Juss.,Psychotria neodouarrei Barrabé & A.Martini,Psychotria,, ,24654,1,E,, ,"in Gâteblé, G., Barrabé, L., McPherson, G., Munzinger, J., Snow, N., & Swenson, U. (2018) Australian Systematic Botany 31, 448-480."
5,Dicotylédones,Rubiaceae Juss.,Psychotria nigotei Barrabé,Psychotria,, ,24211,1,E,, ,"Barrabé, L. (2014) Four new species of Psychotria (Rubiaceae) from New Caledonia, including one presumed to be extinct. Phytotaxa, 173, 101-116."
5,Dicotylédones,Rubiaceae Juss.,Psychotria nummularioides Baill. ex Guillaumin,Psychotria,F, ,4017,1,E,24172,Psychotria nummularioides var. pubiflora Guillaumin,
5,Dicotylédones,Rubiaceae Juss.,Psychotria oua-tilouensis Guillaumin,Psychotria,M, ,4020,1,E,, ,
5,Dicotylédones,Rubiaceae Juss.,Psychotria oubatchensis Schltr.,Psychotria,M, ,4021,1,E,4005,Psychotria lepidocalyx S.Moore,
5,Dicotylédones,Rubiaceae Juss.,Psychotria oubatchensis Schltr.,Psychotria,M, ,4021,1,E,4019,Psychotria oreophila Guillaumin,
5,Dicotylédones,Rubiaceae Juss.,Psychotria pancheri (Baill.) Schltr.,Psychotria,F,Uragoga pancheri Baill.,4022,1,E,5344,Uragoga pancheri Baill.,
5,Dicotylédones,Rubiaceae Juss.,Psychotria pininsularis Guillaumin,Psychotria,M, ,4027,1,E,, ,
5,Dicotylédones,Rubiaceae Juss.,Psychotria poissoniana (Baill.) Guillaumin ex Moore,Psychotria,F,Uragoga poissoniana Baill.,4028,1,E,5346,Psychotria poissoniana var. brachypoda Guillaumin,
5,Dicotylédones,Rubiaceae Juss.,Psychotria poissoniana (Baill.) Guillaumin ex Moore,Psychotria,F,Uragoga poissoniana Baill.,4028,1,E,5347,Uragoga poissoniana Baill.,
5,Dicotylédones,Rubiaceae Juss.,Psychotria pseudomicrodaphne Baill. ex Guillaumin,Psychotria,FM, ,4029,1,E,19647,Uragoga microdaphne Baill. ex Guillaumin,En référence à Uragoga microcarpa Baill. in herb. Paris p.p.
5,Dicotylédones,Rubiaceae Juss.,Psychotria pseudomicrodaphne Baill. ex Guillaumin,Psychotria,FM, ,4029,1,E,3991,Psychotria erectiloba Guillaumin,En référence à Uragoga microcarpa Baill. in herb. Paris p.p.
5,Dicotylédones,Rubiaceae Juss.,Psychotria pubituba S.Moore,Psychotria,F, ,4030,1,E,, ,
5,Dicotylédones,Rubiaceae Juss.,Psychotria pulchrebracteata Guillaumin,Psychotria,F, ,4031,1,E,, ,
5,Dicotylédones,Rubiaceae Juss.,Psychotria roseotincta S.Moore,Psychotria,F, ,4033,1,E,, ,"""roseo-tincta"""
5,Dicotylédones,Rubiaceae Juss.,Psychotria rosmarinifolia (Baill.) Schltr.,Psychotria,F,Uragoga rosmarinifolia Baill.,4034,1,E,5332,Uragoga ligustrina Baill.,
5,Dicotylédones,Rubiaceae Juss.,Psychotria rosmarinifolia (Baill.) Schltr.,Psychotria,F,Uragoga rosmarinifolia Baill.,4034,1,E,4008,Psychotria ligustrina (Baill.) Guillaumin,
5,Dicotylédones,Rubiaceae Juss.,Psychotria rosmarinifolia (Baill.) Schltr.,Psychotria,F,Uragoga rosmarinifolia Baill.,4034,1,E,5348,Uragoga rosmarinifolia Baill.,
5,Dicotylédones,Rubiaceae Juss.,Psychotria rosmarinifolia (Baill.) Schltr.,Psychotria,F,Uragoga rosmarinifolia Baill.,4034,1,E,22166,Psychotria pueboensis Ruhsam,
5,Dicotylédones,Rubiaceae Juss.,Psychotria rubefacta (S.Moore) Guillaumin,Psychotria,F,Cephaëlis rubefacta S.Moore,4035,1,E,5350,Psychotria rubiginosa Guillaumin,
5,Dicotylédones,Rubiaceae Juss.,Psychotria rubefacta (S.Moore) Guillaumin,Psychotria,F,Cephaëlis rubefacta S.Moore,4035,1,E,5352,Uragoga rubiginosa Baill. ex Guillaumin,
5,Dicotylédones,Rubiaceae Juss.,Psychotria rubefacta (S.Moore) Guillaumin,Psychotria,F,Cephaëlis rubefacta S.Moore,4035,1,E,5349,Cephaëlis rubefacta S.Moore,
5,Dicotylédones,Rubiaceae Juss.,Psychotria rubefacta (S.Moore) Guillaumin,Psychotria,F,Cephaëlis rubefacta S.Moore,4035,1,E,5351,Psychotria pancheri var. rubiginosa Baill. ex Guillaumin,
5,Dicotylédones,Rubiaceae Juss.,Psychotria rupicola (Baill.) Schltr.,Psychotria,M,Uragoga rupicola Baill.,4038,1,E,20276,Cremocarpon rupicolum var. rupicolum (Baill.) Bremek.,
5,Dicotylédones,Rubiaceae Juss.,Psychotria rupicola (Baill.) Schltr.,Psychotria,M,Uragoga rupicola Baill.,4038,1,E,20277,Cremocarpon rupicolum var. brevifolium (Guillaumin) comb. ined.,
5,Dicotylédones,Rubiaceae Juss.,Psychotria rupicola (Baill.) Schltr.,Psychotria,M,Uragoga rupicola Baill.,4038,1,E,24174,Furcatella rupicola (Baill.) Baum.-Bod.,
5,Dicotylédones,Rubiaceae Juss.,Psychotria rupicola (Baill.) Schltr.,Psychotria,M,Uragoga rupicola Baill.,4038,1,E,24237,Psychotria rupicola var. rupicola (Baill.) Schltr.,
5,Dicotylédones,Rubiaceae Juss.,Psychotria rupicola (Baill.) Schltr.,Psychotria,M,Uragoga rupicola Baill.,4038,1,E,5354,Uragoga rupicola Baill.,
5,Dicotylédones,Rubiaceae Juss.,Psychotria sagittalis (Baill.) Guillaumin ex Barrabé & J.Florence,Psychotria,F,Uragoga sagittalis Baill.,24169,1,E,5357,Uragoga sagittalis Baill.,"comb. in Barrabé, L., Mouly, A., & Florence, J. (2013) Psychotriae (Rubiaceae) neocaledonicarum specierum nomenclator. Adansonia sér. 3, 35, 281-357."
5,Dicotylédones,Rubiaceae Juss.,Psychotria sagittalis (Baill.) Guillaumin ex Barrabé & J.Florence,Psychotria,F,Uragoga sagittalis Baill.,24169,1,E,4039,Psychotria sagittalis (Baill.) Guillaumin,"comb. in Barrabé, L., Mouly, A., & Florence, J. (2013) Psychotriae (Rubiaceae) neocaledonicarum specierum nomenclator. Adansonia sér. 3, 35, 281-357."
5,Dicotylédones,Rubiaceae Juss.,Psychotria saltiensis (S.Moore) Guillaumin,Psychotria,F,Cephaëlis saltiensis S.Moore,4040,1,E,20893,Uragoga balansae Baill.,
5,Dicotylédones,Rubiaceae Juss.,Psychotria saltiensis (S.Moore) Guillaumin,Psychotria,F,Cephaëlis saltiensis S.Moore,4040,1,E,3974,Psychotria balansae (Baill.) Guillaumin,
5,Dicotylédones,Rubiaceae Juss.,Psychotria saltiensis (S.Moore) Guillaumin,Psychotria,F,Cephaëlis saltiensis S.Moore,4040,1,E,5360,Cephaëlis saltiensis S.Moore,
5,Dicotylédones,Rubiaceae Juss.,Psychotria saltiensis (S.Moore) Guillaumin,Psychotria,F,Cephaëlis saltiensis S.Moore,4040,1,E,6295,Psychotria mons-mi Ruhsam,
5,Dicotylédones,Rubiaceae Juss.,Psychotria schlechteriana K.Krause,Psychotria,F, ,4041,1,E,4023,Psychotria papillosa Guillaumin,
5,Dicotylédones,Rubiaceae Juss.,Psychotria schumanniana Schltr.,Psychotria,F, ,4042,1,E,, ,
5,Dicotylédones,Rubiaceae Juss.,Psychotria semperflorens (Pancher ex Beauvis.) Guillaumin,Psychotria,FLM,Mapouria semperflorens Pancher ex Beauvis.,4043,1,E,5510,Mapouria semperflorens Pancher ex Beauvis.,La description de Beauvisage est succincte mais suffisante
5,Dicotylédones,Rubiaceae Juss.,Psychotria semperflorens (Pancher ex Beauvis.) Guillaumin,Psychotria,FLM,Mapouria semperflorens Pancher ex Beauvis.,4043,1,E,22177,Psychotria speciosa var. longifolia S.Moore,La description de Beauvisage est succincte mais suffisante
5,Dicotylédones,Rubiaceae Juss.,Psychotria spachiana (Baill.) Guillaumin ex Barrabé & Mouly,Psychotria,F,Uragoga spachiana Baill.,24170,1,E,24175,Uragoga spachiana Baill.,"comb. in Barrabé, L., Mouly, A., & Florence, J. (2013) Psychotriae (Rubiaceae) neocaledonicarum specierum nomenclator. Adansonia sér. 3, 35, 281-357."
5,Dicotylédones,Rubiaceae Juss.,Psychotria toninensis S.Moore,Psychotria,F, ,4053,1,E,3986,Psychotria damnatorum Guillaumin,
5,Dicotylédones,Rubiaceae Juss.,Psychotria trisulcata (Baill.) Guillaumin,Psychotria,F,Uragoga trisulcata Baill.,4055,1,E,5355,Uragoga trisulcata Baill.,
5,Dicotylédones,Rubiaceae Juss.,Psychotria veillonii Barrabé,Psychotria,, ,24212,1,E,, ,"Barrabé, L. (2014) Four new species of Psychotria (Rubiaceae) from New Caledonia, including one presumed to be extinct. Phytotaxa, 173, 101-116."
5,Dicotylédones,Rubiaceae Juss.,Psychotria vieillardii (Baill.) Guillaumin,Psychotria,F,Uragoga vieillardii Baill.,4057,1,E,3853,Cephaëlis bouvardioides S.Moore,
5,Dicotylédones,Rubiaceae Juss.,Psychotria vieillardii (Baill.) Guillaumin,Psychotria,F,Uragoga vieillardii Baill.,4057,1,E,19646,Psychotria bouvardioides (S.Moore) comb. ined.,
5,Dicotylédones,Rubiaceae Juss.,Psychotria vieillardii (Baill.) Guillaumin,Psychotria,F,Uragoga vieillardii Baill.,4057,1,E,5356,Uragoga vieillardii Baill.,
5,Dicotylédones,Rubiaceae Juss.,Psychotria wagapensis Guillaumin,Psychotria,F, ,4058,1,E,, ,
5,Dicotylédones,Rubiaceae Juss.,Psydrax odorata (G.Forst.) A.C.Sm. & S.P.Darwin,Psydrax,LM,Coffea odorata G.Forst.,4059,1,A,5364,Coffea odorata G.Forst.,
5,Dicotylédones,Rubiaceae Juss.,Psydrax odorata (G.Forst.) A.C.Sm. & S.P.Darwin,Psydrax,LM,Coffea odorata G.Forst.,4059,1,A,5421,Plectronia odorata (G.Forst.) Benth. & Hook.f.,
5,Dicotylédones,Rubiaceae Juss.,Psydrax odorata (G.Forst.) A.C.Sm. & S.P.Darwin,Psydrax,LM,Coffea odorata G.Forst.,4059,1,A,5471,Canthium odoratum (G.Forst.) Seem.,
5,Dicotylédones,Rubiaceae Juss.,Psydrax paradoxa (Virot) Mouly,Psydrax,M,Plectronia paradoxa Virot,4060,1,E,5459,Plectronia paradoxa Virot,
5,Dicotylédones,Rubiaceae Juss.,Randia comptonii S.Moore,Randia,M, ,5819,2,E,, ,"Randia est un genre strictement néotropical, l'espèce est à combiner dans Atractocarpus (comm. A. Mouly, 2009)"
5,Dicotylédones,Rubiaceae Juss.,Scleromitrion tenuifolium (Burm.f.) K.L.Gibbons,Scleromitrion,SN,Oldenlandia tenuifolia G.Forst.,36822,1,A,3907,Hedyotis tenuifolia Sm.,"Gibbons (2020) Hedyotis, Oldenlandia and related genera (Rubiaceae: Spermacoceae) in Australia: New genera and new combinations in an Asian-Australian-Pacific lineage. Taxon. https://doi.org/10.1002/tax.12236"
5,Dicotylédones,Rubiaceae Juss.,Scleromitrion tenuifolium (Burm.f.) K.L.Gibbons,Scleromitrion,SN,Oldenlandia tenuifolia G.Forst.,36822,1,A,24331,Oldenlandia tenuifolia Burm.f.,"Gibbons (2020) Hedyotis, Oldenlandia and related genera (Rubiaceae: Spermacoceae) in Australia: New genera and new combinations in an Asian-Australian-Pacific lineage. Taxon. https://doi.org/10.1002/tax.12236"
5,Dicotylédones,Rubiaceae Juss.,Scleromitrion tenuifolium (Burm.f.) K.L.Gibbons,Scleromitrion,SN,Oldenlandia tenuifolia G.Forst.,36822,1,A,5500,Oldenlandia tenuifolia G.Forst.,"Gibbons (2020) Hedyotis, Oldenlandia and related genera (Rubiaceae: Spermacoceae) in Australia: New genera and new combinations in an Asian-Australian-Pacific lineage. Taxon. https://doi.org/10.1002/tax.12236"
5,Dicotylédones,Rubiaceae Juss.,Scleromitrion tenuifolium (Burm.f.) K.L.Gibbons,Scleromitrion,SN,Oldenlandia tenuifolia G.Forst.,36822,1,A,36823,Hedyotis tenuifolia (Burm.f.) Forsyth f.,"Gibbons (2020) Hedyotis, Oldenlandia and related genera (Rubiaceae: Spermacoceae) in Australia: New genera and new combinations in an Asian-Australian-Pacific lineage. Taxon. https://doi.org/10.1002/tax.12236"
5,Dicotylédones,Rubiaceae Juss.,Scyphiphora hydrophylacea Gaertn.,Scyphiphora,G, ,4067,1,A,, ,
5,Dicotylédones,Rubiaceae Juss.,Spermacoce mauritiana Gideon,Spermacoce,N, ,4069,1,A,, ,
