NameId	NameFull	NameFormatted	NamePart	NameScientific	IsCurrent	CurrentNameId	CurrentName	CurrentNamePart	YearOf	TaxonRank	Occurrence	Origin	Phyla	Class	Order	Family	Genus
12FBE295-C3A7-41E5-A6FA-604DE8289B06	Lomaria pimpinellifolia Hook.f.	<i>Lomaria pimpinellifolia</i> Hook.f.	Lomaria pimpinellifolia	<i>Lomaria pimpinellifolia</i> Hook.f. (1844)	false	6DB89006-30C8-4B04-BB78-F8097B14B246	Blechnum filiforme (A.Cunn.) Ettingsh.	Blechnum filiforme	1844	species			Tracheophyta	Polypodiopsida	Polypodiales	Blechnaceae	Blechnum
4B348A3E-9738-4056-9376-516ED0886F0B	Lomaria procera (G.Forst.) Spreng.	<i>Lomaria procera</i> (G.Forst.) Spreng.	Lomaria procera	<i>Lomaria procera</i> (G.Forst.) Spreng. (1827)	false	C3775030-D9B0-40FB-8B21-82161968CA9F	Blechnum procerum (G.Forst.) Sw.	Blechnum procerum	1827	species			Tracheophyta	Polypodiopsida	Polypodiales	Blechnaceae	Blechnum
87F33DD8-5DBF-4803-BD85-0F8DCF97CC8B	Lomaria procera var. flagelliformis Szyszyl.	<i>Lomaria procera</i> var. <i>flagelliformis</i> Szyszyl.	Lomaria procera var. flagelliformis	<i>Lomaria procera</i> var. <i>flagelliformis</i> Szyszyl. (1888)	false	E1C395B4-0030-4EB2-804B-6A763469C32F	Blechnum novae-zelandiae T.C.Chambers & P.A.Farrant	Blechnum novae-zelandiae	1888	var.			Tracheophyta	Polypodiopsida	Polypodiales	Blechnaceae	Blechnum
992E7846-3CAB-47A5-9668-16AB5A2BEB93	Lomaria procera var. gracilis Colenso	<i>Lomaria procera</i> var. <i>gracilis</i> Colenso	Lomaria procera var. gracilis	<i>Lomaria procera</i> var. <i>gracilis</i> Colenso, <i>Trans. & Proc. New Zealand Inst.</i> 25: 323 (1893 [1892])	false	AC153D91-D9E9-4A25-A5D7-746B1690F6A0	Blechnum minus (R.Br.) Ettingsh.	Blechnum minus	1893	var.			Tracheophyta	Polypodiopsida	Polypodiales	Blechnaceae	Blechnum
E369D403-837A-4794-B066-CC8404A0308A	Lomaria procera var. minor (R.Br.) Hook.f.	<i>Lomaria procera</i> var. <i>minor</i> (R.Br.) Hook.f.	Lomaria procera var. minor	<i>Lomaria procera</i> var. <i>minor</i> (R.Br.) Hook.f. (1854)	false	AC153D91-D9E9-4A25-A5D7-746B1690F6A0	Blechnum minus (R.Br.) Ettingsh.	Blechnum minus	1854	var.			Tracheophyta	Polypodiopsida	Polypodiales	Blechnaceae	Blechnum
64353FC6-4C38-4B36-8748-73BBA15FFCD3	Lomaria procera var. tegmentosa Hombr.	<i>Lomaria procera</i> var. <i>tegmentosa</i> Hombr.	Lomaria procera var. tegmentosa	<i>Lomaria procera</i> var. <i>tegmentosa</i> Hombr. (1843)	false	DD222805-0C9C-4AD9-B779-54A169793960	Blechnum montanum T.C.Chambers & P.A.Farrant	Blechnum montanum	1843	var.			Tracheophyta	Polypodiopsida	Polypodiales	Blechnaceae	Blechnum
95BD44EA-B625-4A98-8854-CAC2BA14C0D1	Lomaria propinqua A.Cunn.	<i>Lomaria propinqua</i> A.Cunn.	Lomaria propinqua	<i>Lomaria propinqua</i> A.Cunn. (1837)	false	6DB89006-30C8-4B04-BB78-F8097B14B246	Blechnum filiforme (A.Cunn.) Ettingsh.	Blechnum filiforme	1837	species			Tracheophyta	Polypodiopsida	Polypodiales	Blechnaceae	Blechnum
19DB49A5-5106-45C1-80C8-8E8113ACD7D9	Lomaria pumila Raoul	<i>Lomaria pumila</i> Raoul	Lomaria pumila	<i>Lomaria pumila</i> Raoul (1844)	false	5B0CB6B4-FC81-4C0B-85FE-370237E20E23	Blechnum penna-marina subsp. alpina T.C.Chambers & P.A.Farrant	Blechnum penna-marina subsp. alpina	1844	species			Tracheophyta	Polypodiopsida	Polypodiales	Blechnaceae	Blechnum
95147D90-8A56-4CF1-8651-61F43702F15F	Lomaria pygmaea Colenso	<i>Lomaria pygmaea</i> Colenso	Lomaria pygmaea	<i>Lomaria pygmaea</i> Colenso, <i>Trans. & Proc. New Zealand Inst.</i> 25: 322 (1893 [1892])	false	736B15C3-E538-467F-852C-FD3879381281	Blechnum membranaceum (Colenso ex Hook.) Mett. ex Diels	Blechnum membranaceum	1893	species			Tracheophyta	Polypodiopsida	Polypodiales	Blechnaceae	Blechnum
61D5668E-2802-4324-BCDB-1841570D3D04	Lomaria rigida J.Sm.	<i>Lomaria rigida</i> J.Sm.	Lomaria rigida	<i>Lomaria rigida</i> J.Sm. (1866)	false	55DE7362-27FC-4B78-8EC7-A0A7F9D10AD4	Blechnum durum (T.Moore) C.Chr.	Blechnum durum	1866	species			Tracheophyta	Polypodiopsida	Polypodiales	Blechnaceae	Blechnum
978DB847-3589-4E7B-B8DF-83B3F8B3E84A	Lomaria rotundifolia Raoul	<i>Lomaria rotundifolia</i> Raoul	Lomaria rotundifolia	<i>Lomaria rotundifolia</i> Raoul (1844)	false	9664F61C-53BE-415B-BFCC-AF3EE4CE1BFE	Blechnum fluviatile (R.Br.) Lowe ex Salomon	Blechnum fluviatile	1844	species			Tracheophyta	Polypodiopsida	Polypodiales	Blechnaceae	Blechnum
B2B9B94A-714E-4C95-93E6-ACA7DD175366	Lomaria rotundifolia Colenso	<i>Lomaria rotundifolia</i> Colenso	Lomaria rotundifolia	<i>Lomaria rotundifolia</i> Colenso (1843)	false	9664F61C-53BE-415B-BFCC-AF3EE4CE1BFE	Blechnum fluviatile (R.Br.) Lowe ex Salomon	Blechnum fluviatile	1843	species			Tracheophyta	Polypodiopsida	Polypodiales	Blechnaceae	Blechnum
7AA40E36-4964-444B-BDAC-D4CD24DEC1F0	Lomariopsis heteromorpha (J.Sm.) T.Moore	<i>Lomariopsis heteromorpha</i> (J.Sm.) T.Moore	Lomariopsis heteromorpha	<i>Lomariopsis heteromorpha</i> (J.Sm.) T.Moore (1857)	false	6DB89006-30C8-4B04-BB78-F8097B14B246	Blechnum filiforme (A.Cunn.) Ettingsh.	Blechnum filiforme	1857	species			Tracheophyta	Polypodiopsida	Polypodiales	Blechnaceae	Blechnum
0E9DA67A-DEF9-456F-86C9-E9826B06C410	Lomariopsis hugelii C.Presl	<i>Lomariopsis hugelii</i> C.Presl	Lomariopsis hugelii	<i>Lomariopsis hugelii</i> C.Presl (1851)	false	6DB89006-30C8-4B04-BB78-F8097B14B246	Blechnum filiforme (A.Cunn.) Ettingsh.	Blechnum filiforme	1851	species			Tracheophyta	Polypodiopsida	Polypodiales	Blechnaceae	Blechnum
77F43E00-3432-4593-9089-72396837890F	Loxogramme (Blume) C.Presl	<i>Loxogramme</i> (Blume) C.Presl	Loxogramme	<i>Loxogramme</i> (Blume) C.Presl, <i>Tent. Pterid.</i> 214 (1836)	true	77F43E00-3432-4593-9089-72396837890F	Loxogramme (Blume) C.Presl	Loxogramme	1836	genus	Wild	Non-endemic	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Loxogramme
0CFE10F0-B7A7-4136-9A41-8086D6EAF4AC	Loxogramme dictyopteris (Mett.) Copel.	<i>Loxogramme dictyopteris</i> (Mett.) Copel.	Loxogramme dictyopteris	<i>Loxogramme dictyopteris</i> (Mett.) Copel., <i>Univ. Calif. Publ. Bot.</i> 14: 369 (1929)	true	0CFE10F0-B7A7-4136-9A41-8086D6EAF4AC	Loxogramme dictyopteris (Mett.) Copel.	Loxogramme dictyopteris	1929	species	Wild	Endemic	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Loxogramme
9DF8DF72-ED60-4EAB-B1F8-C4234B212B85	Loxsoma R.Br. ex Hook.	<i>Loxsoma</i> R.Br. ex Hook.	Loxsoma	<i>Loxsoma</i> R.Br. ex Hook. in Cunningham, <i>Companion Bot. Mag.</i> 2: 366, t. 31, 32 (1837)	true	9DF8DF72-ED60-4EAB-B1F8-C4234B212B85	Loxsoma R.Br. ex Hook.	Loxsoma	1837	genus	Wild	Endemic	Tracheophyta	Polypodiopsida	Cyatheales	Loxsomataceae	Loxsoma
1498694C-1E6B-41C6-AA6E-69E1210864E7	Loxsoma cunninghamii R.Br. ex Hook.	<i>Loxsoma cunninghamii</i> R.Br. ex Hook.	Loxsoma cunninghamii	<i>Loxsoma cunninghamii</i> R.Br. ex Hook. in Cunningham, <i>Companion Bot. Mag.</i> 2: 366, t. 31, 32 (1838)	true	1498694C-1E6B-41C6-AA6E-69E1210864E7	Loxsoma cunninghamii R.Br. ex Hook.	Loxsoma cunninghamii	1838	species	Wild	Endemic	Tracheophyta	Polypodiopsida	Cyatheales	Loxsomataceae	Loxsoma
A8629685-5BEC-4B43-8D01-1F1F9F69F6D6	Loxsomataceae C.Presl	<i>Loxsomataceae</i> C.Presl	Loxsomataceae	<i>Loxsomataceae</i> C.Presl, <i>Gef?ssb?ndel Farrn</i> 31 (1847)	true	A8629685-5BEC-4B43-8D01-1F1F9F69F6D6	Loxsomataceae C.Presl	Loxsomataceae	1847	family	Wild	Non-endemic	Tracheophyta	Polypodiopsida	Cyatheales	Loxsomataceae	
77ECA31E-517F-4607-8A8A-F42862D16346	Lunathyrium Koidz.	<i>Lunathyrium</i> Koidz.	Lunathyrium	<i>Lunathyrium</i> Koidz., <i>Acta Phytotax. Geobot.</i> 1: 30 (1932)	false	9EED446F-0C66-4A8F-BB1D-64C924B9FF94	Deparia Hook. & Grev.	Deparia	1932	genus			Tracheophyta	Polypodiopsida	Polypodiales	Athyriaceae	Deparia
51116CB1-8218-4C87-88F2-99A9182AB6F0	Lunathyrium petersenii (Kunze) H.Ohba 1965	<i>Lunathyrium petersenii</i> (Kunze) H.Ohba	Lunathyrium petersenii	<i>Lunathyrium petersenii</i> (Kunze) H.Ohba, <i>Sci. Rep. Yokosuka City Mus.</i> 11: 53 (1965)	false	0B475B12-4781-4584-9401-6A608BCE9526	Deparia petersenii (Kunze) M.Kato	Deparia petersenii	1965	species			Tracheophyta	Polypodiopsida	Polypodiales	Athyriaceae	Deparia
1883F885-E50D-4CAC-9014-6A90DB3A5FCE	Lycopodiaceae P.Beauv.	<i>Lycopodiaceae</i> P.Beauv.	Lycopodiaceae	<i>Lycopodiaceae</i> P.Beauv. in Lamarck & Mirbel, <i>Hist. Nat. Veg. 4,</i> 293 (1802)	true	1883F885-E50D-4CAC-9014-6A90DB3A5FCE	Lycopodiaceae P.Beauv.	Lycopodiaceae	1802	family	Wild	Non-endemic	Tracheophyta	Lycopodiopsida	Lycopodiales	Lycopodiaceae	
B1D4301C-A9E0-4580-94C8-0DC4E97E7C03	Lycopodiales DC. ex Bercht. & J.Presl	<i>Lycopodiales</i> DC. ex Bercht. & J.Presl	Lycopodiales	<i>Lycopodiales</i> DC. ex Bercht. & J.Presl, <i>Prir. Rostlin</i> 272 (1820)	true	B1D4301C-A9E0-4580-94C8-0DC4E97E7C03	Lycopodiales DC. ex Bercht. & J.Presl	Lycopodiales	1820	order			Tracheophyta	Lycopodiopsida	Lycopodiales		
281C14F3-3224-41DD-B2E7-BC90641DE539	Lycopodiella Holub	<i>Lycopodiella</i> Holub	Lycopodiella	<i>Lycopodiella</i> Holub, <i>Preslia</i> 36: 20, 22 (1964)	true	281C14F3-3224-41DD-B2E7-BC90641DE539	Lycopodiella Holub	Lycopodiella	1964	genus	Wild	Non-endemic	Tracheophyta	Lycopodiopsida	Lycopodiales	Lycopodiaceae	Lycopodiella
4EF8FD4E-481C-4609-A55C-FE1DBE90F42B	Lycopodiella cernua (L.) Pic.Serm.	<i>Lycopodiella cernua</i> (L.) Pic.Serm.	Lycopodiella cernua	<i>Lycopodiella cernua</i> (L.) Pic.Serm., <i>Webbia</i> 23: 166 (1968)	true	4EF8FD4E-481C-4609-A55C-FE1DBE90F42B	Lycopodiella cernua (L.) Pic.Serm.	Lycopodiella cernua	1968	species	Wild	Non-endemic	Tracheophyta	Lycopodiopsida	Lycopodiales	Lycopodiaceae	Lycopodiella
E82985CA-97E0-45D9-8FE0-BDB1E0C8D7E0	Lycopodiella diffusa (R.Br.) B.?llg.	<i>Lycopodiella diffusa</i> (R.Br.) B.?llg.	Lycopodiella diffusa	<i>Lycopodiella diffusa</i> (R.Br.) B.?llg., <i>Opera Bot.</i> 92: 176 (1987)	true	E82985CA-97E0-45D9-8FE0-BDB1E0C8D7E0	Lycopodiella diffusa (R.Br.) B.?llg.	Lycopodiella diffusa	1987	species	Wild	Non-endemic	Tracheophyta	Lycopodiopsida	Lycopodiales	Lycopodiaceae	Lycopodiella
1F9D275D-2A97-4962-8394-0018EB4BD640	Lycopodiella lateralis (R.Br.) B.?llg.	<i>Lycopodiella lateralis</i> (R.Br.) B.?llg.	Lycopodiella lateralis	<i>Lycopodiella lateralis</i> (R.Br.) B.?llg., <i>Opera Bot.</i> 92: 176 (1987)	true	1F9D275D-2A97-4962-8394-0018EB4BD640	Lycopodiella lateralis (R.Br.) B.?llg.	Lycopodiella lateralis	1987	species	Wild	Non-endemic	Tracheophyta	Lycopodiopsida	Lycopodiales	Lycopodiaceae	Lycopodiella
479CDA33-3D46-4685-8DCE-1DCBB4E46C2E	Lycopodiella ramulosa (Kirk) B.?llg.	<i>Lycopodiella ramulosa</i> (Kirk) B.?llg.	Lycopodiella ramulosa	<i>Lycopodiella ramulosa</i> (Kirk) B.?llg., <i>Opera Bot.</i> 92: 176 (1987)	false	E82985CA-97E0-45D9-8FE0-BDB1E0C8D7E0	Lycopodiella diffusa (R.Br.) B.?llg.	Lycopodiella diffusa	1987	species			Tracheophyta	Lycopodiopsida	Lycopodiales	Lycopodiaceae	Lycopodiella
06085476-91D3-48EC-936A-BCA83D6DE91F	Lycopodiella serpentina (Kunze) B.?llg.	<i>Lycopodiella serpentina</i> (Kunze) B.?llg.	Lycopodiella serpentina	<i>Lycopodiella serpentina</i> (Kunze) B.?llg., <i>Opera Bot.</i> 92: 176 (1987)	true	06085476-91D3-48EC-936A-BCA83D6DE91F	Lycopodiella serpentina (Kunze) B.?llg.	Lycopodiella serpentina	1987	species	Wild	Non-endemic	Tracheophyta	Lycopodiopsida	Lycopodiales	Lycopodiaceae	Lycopodiella
554C0AC7-C8F8-4142-AF40-293074D141B3	Lycopodiophytina	<i>Lycopodiophytina</i>	Lycopodiophytina	<i>Lycopodiophytina</i>	true	554C0AC7-C8F8-4142-AF40-293074D141B3	Lycopodiophytina	Lycopodiophytina		subphylum			Tracheophyta				
7DAE4C8E-9DDB-4485-B6EC-432B98D04626	Lycopodiopsida	<i>Lycopodiopsida</i>	Lycopodiopsida	<i>Lycopodiopsida</i>	true	7DAE4C8E-9DDB-4485-B6EC-432B98D04626	Lycopodiopsida	Lycopodiopsida		class	Wild	Non-endemic	Tracheophyta	Lycopodiopsida			
2371BE46-E5BE-48DA-A3C4-D86C8A6B4340	Lycopodium L.	<i>Lycopodium</i> L.	Lycopodium	<i>Lycopodium</i> L., <i>Sp. Pl.</i> 1100 (1753)	true	2371BE46-E5BE-48DA-A3C4-D86C8A6B4340	Lycopodium L.	Lycopodium	1753	genus	Wild	Non-endemic	Tracheophyta	Lycopodiopsida	Lycopodiales	Lycopodiaceae	Lycopodium
C3F25A3B-8BF7-4991-9C6C-DD807A52AD41	Lycopodium arcitenentis Herter	<i>Lycopodium arcitenentis</i> Herter	Lycopodium arcitenentis	<i>Lycopodium arcitenentis</i> Herter, <i>Index Lycopod.</i> 5 (1949)	false	2A9711C8-1F01-49FC-A213-72410DC79DB5	Lycopodium fastigiatum R.Br.	Lycopodium fastigiatum	1949	species			Tracheophyta	Lycopodiopsida	Lycopodiales	Lycopodiaceae	Lycopodium
0260CBAB-C3DA-4033-B43E-1AA56017F7BA	Lycopodium australianum Herter	<i>Lycopodium australianum</i> Herter	Lycopodium australianum	<i>Lycopodium australianum</i> Herter, <i>Bot. Jahrb. Syst.</i> 43: Beiblatt 98: 42 (1909)	false	FC0733CB-14E4-4389-B270-C54B63FE2120	Huperzia australiana (Herter) Holub	Huperzia australiana	1909	species			Tracheophyta	Lycopodiopsida	Lycopodiales	Lycopodiaceae	Huperzia
C940BF2F-FC83-493E-90CB-31D4319A0012	Lycopodium berggrenii (Herter ex Nessel) Herter	<i>Lycopodium berggrenii</i> (Herter ex Nessel) Herter	Lycopodium berggrenii	<i>Lycopodium berggrenii</i> (Herter ex Nessel) Herter, <i>Index Lycopod.</i> 6 (1949)	false	2A9711C8-1F01-49FC-A213-72410DC79DB5	Lycopodium fastigiatum R.Br.	Lycopodium fastigiatum	1949	species			Tracheophyta	Lycopodiopsida	Lycopodiales	Lycopodiaceae	Lycopodium
C072BB95-1B88-4163-B053-AEBA399EDB70	Lycopodium billardierei Spring	<i>Lycopodium billardierei</i> Spring	Lycopodium billardierei	<i>Lycopodium billardierei</i> Spring, <i>Nouv. M?m. Acad. Roy. Sci. Bruxelles</i> 15: 56 (1841)	false	1135CC0C-7EE8-4B57-B945-2C755F8F5D05	Phlegmariurus billardierei (Spring) Brownsey & Perrie	Phlegmariurus billardierei	1841	species			Tracheophyta	Lycopodiopsida	Lycopodiales	Lycopodiaceae	Phlegmariurus
DD10561C-A342-4ED8-BEF6-2CBB13627F1D	Lycopodium billardierei var. gracile (Kirk) Cheeseman	<i>Lycopodium billardierei</i> var. <i>gracile</i> (Kirk) Cheeseman	Lycopodium billardierei var. gracile	<i>Lycopodium billardierei</i> var. <i>gracile</i> (Kirk) Cheeseman, <i>Man. New Zealand Fl.</i> 1036 (1906)	false	6F9157E3-9255-4063-886B-561F8EC9D7C5	Phlegmariurus varius (R.Br.) A.R.Field & Bostock	Phlegmariurus varius	1906	var.			Tracheophyta	Lycopodiopsida	Lycopodiales	Lycopodiaceae	Phlegmariurus
43BEE3D1-00FC-49D6-AFE6-C5B34B873B6D	Lycopodium cernuum L.	<i>Lycopodium cernuum</i> L.	Lycopodium cernuum	<i>Lycopodium cernuum</i> L., <i>Sp. Pl.</i> 1103 (1753)	false	4EF8FD4E-481C-4609-A55C-FE1DBE90F42B	Lycopodiella cernua (L.) Pic.Serm.	Lycopodiella cernua	1753	species			Tracheophyta	Lycopodiopsida	Lycopodiales	Lycopodiaceae	Lycopodiella
5BF54FF4-6570-47F3-A090-8F03384FDD82	Lycopodium clavatum var. fastigiatum (R.Br.) Benth.	<i>Lycopodium clavatum</i> var. <i>fastigiatum</i> (R.Br.) Benth.	Lycopodium clavatum var. fastigiatum	<i>Lycopodium clavatum</i> var. <i>fastigiatum</i> (R.Br.) Benth., <i>Fl. Austral. 7,</i> 675 (1878)	false	2A9711C8-1F01-49FC-A213-72410DC79DB5	Lycopodium fastigiatum R.Br.	Lycopodium fastigiatum	1878	var.			Tracheophyta	Lycopodiopsida	Lycopodiales	Lycopodiaceae	Lycopodium
C8D917FA-823E-4B03-A0DD-D52BB86DDB4C	Lycopodium cochinchense Herter ex Nessel	<i>Lycopodium cochinchense</i> Herter ex Nessel	Lycopodium cochinchense	<i>Lycopodium cochinchense</i> Herter ex Nessel, <i>Revista Sudamer. Bot.</i> 6: 172 (1940)	false	2A9711C8-1F01-49FC-A213-72410DC79DB5	Lycopodium fastigiatum R.Br.	Lycopodium fastigiatum	1940	species			Tracheophyta	Lycopodiopsida	Lycopodiales	Lycopodiaceae	Lycopodium
8F9BE0BE-E3CC-4F68-A70B-739A5487B004	Lycopodium consimile Colenso	<i>Lycopodium consimile</i> Colenso	Lycopodium consimile	<i>Lycopodium consimile</i> Colenso, <i>Trans. & Proc. New Zealand Inst.</i> 16: 348 (1884)	false	1F9D275D-2A97-4962-8394-0018EB4BD640	Lycopodiella lateralis (R.Br.) B.?llg.	Lycopodiella lateralis	1884	species			Tracheophyta	Lycopodiopsida	Lycopodiales	Lycopodiaceae	Lycopodiella
DBE5169B-E9FD-418F-9217-2FC26DA80789	Lycopodium curvifolium Colenso	<i>Lycopodium curvifolium</i> Colenso	Lycopodium curvifolium	<i>Lycopodium curvifolium</i> Colenso, <i>Trans. & Proc. New Zealand Inst.</i> 20: 234 (1888)	false	2A9711C8-1F01-49FC-A213-72410DC79DB5	Lycopodium fastigiatum R.Br.	Lycopodium fastigiatum	1888	species			Tracheophyta	Lycopodiopsida	Lycopodiales	Lycopodiaceae	Lycopodium
BE96B684-9735-45D0-90FC-4FC517CCB38C	Lycopodium decurrens Colenso	<i>Lycopodium decurrens</i> Colenso	Lycopodium decurrens	<i>Lycopodium decurrens</i> Colenso, <i>Trans. & Proc. New Zealand Inst.</i> 28: 617 (1896)	false	2A9711C8-1F01-49FC-A213-72410DC79DB5	Lycopodium fastigiatum R.Br.	Lycopodium fastigiatum	1896	species			Tracheophyta	Lycopodiopsida	Lycopodiales	Lycopodiaceae	Lycopodium
3DD9EF92-7264-41AA-B50A-69F0D812417B	Lycopodium decurrens R.Br.	<i>Lycopodium decurrens</i> R.Br.	Lycopodium decurrens	<i>Lycopodium decurrens</i> R.Br., <i>Prodr. Fl. Nov. Holland.</i> 165 (1810)	false	EB46BBEC-DEF4-427C-86E3-FC284B933043	Lycopodium scariosum G.Forst.	Lycopodium scariosum	1810	species			Tracheophyta	Lycopodiopsida	Lycopodiales	Lycopodiaceae	Lycopodium
D8A0474C-0C06-41D0-9AC3-30F195708FCC	Lycopodium densum Labill.	<i>Lycopodium densum</i> Labill.	Lycopodium densum	<i>Lycopodium densum</i> Labill., <i>Nov. Holl. Pl. 2,</i> 104, t. 251, f.1 (1807)	false	039D237E-A135-4E8D-819B-0696BA17DC82	Lycopodium deuterodensum Herter	Lycopodium deuterodensum	1807	species			Tracheophyta	Lycopodiopsida	Lycopodiales	Lycopodiaceae	Lycopodium
039D237E-A135-4E8D-819B-0696BA17DC82	Lycopodium deuterodensum Herter	<i>Lycopodium deuterodensum</i> Herter	Lycopodium deuterodensum	<i>Lycopodium deuterodensum</i> Herter, <i>Index Lycopod.</i> 15 (1949)	true	039D237E-A135-4E8D-819B-0696BA17DC82	Lycopodium deuterodensum Herter	Lycopodium deuterodensum	1949	species	Wild	Non-endemic	Tracheophyta	Lycopodiopsida	Lycopodiales	Lycopodiaceae	Lycopodium
D712BB13-8C99-43D6-8DED-08C6D360ADB8	Lycopodium diffusum R.Br.	<i>Lycopodium diffusum</i> R.Br.	Lycopodium diffusum	<i>Lycopodium diffusum</i> R.Br., <i>Prodr. Fl. Nov. Holland.</i> 165 (1810)	false	E82985CA-97E0-45D9-8FE0-BDB1E0C8D7E0	Lycopodiella diffusa (R.Br.) B.?llg.	Lycopodiella diffusa	1810	species			Tracheophyta	Lycopodiopsida	Lycopodiales	Lycopodiaceae	Lycopodiella
D74BB8B5-133A-4BF2-9FB4-FB05BD13E6D1	Lycopodium distans Colenso	<i>Lycopodium distans</i> Colenso	Lycopodium distans	<i>Lycopodium distans</i> Colenso, <i>Trans. & Proc. New Zealand Inst.</i> 20: 236 (1888)	false	EB46BBEC-DEF4-427C-86E3-FC284B933043	Lycopodium scariosum G.Forst.	Lycopodium scariosum	1888	species			Tracheophyta	Lycopodiopsida	Lycopodiales	Lycopodiaceae	Lycopodium
B213387D-C868-46E3-823C-D66B53A1DDC9	Lycopodium drummondii Spring	<i>Lycopodium drummondii</i> Spring	Lycopodium drummondii	<i>Lycopodium drummondii</i> Spring, <i>M?m. Acad. Roy. Sci. Belgique</i> 24: 35 (1849)	false	06085476-91D3-48EC-936A-BCA83D6DE91F	Lycopodiella serpentina (Kunze) B.?llg.	Lycopodiella serpentina	1849	species			Tracheophyta	Lycopodiopsida	Lycopodiales	Lycopodiaceae	Lycopodiella
2A9711C8-1F01-49FC-A213-72410DC79DB5	Lycopodium fastigiatum R.Br.	<i>Lycopodium fastigiatum</i> R.Br.	Lycopodium fastigiatum	<i>Lycopodium fastigiatum</i> R.Br., <i>Prodr. Fl. Nov. Holland.</i> 165 (1810)	true	2A9711C8-1F01-49FC-A213-72410DC79DB5	Lycopodium fastigiatum R.Br.	Lycopodium fastigiatum	1810	species	Wild	Non-endemic	Tracheophyta	Lycopodiopsida	Lycopodiales	Lycopodiaceae	Lycopodium
08765352-45BA-4251-9156-ADD9E47EB846	Lycopodium kraussianum Kunze	<i>Lycopodium kraussianum</i> Kunze	Lycopodium kraussianum	<i>Lycopodium kraussianum</i> Kunze, <i>Linnaea</i> 18: 114 (1844)	false	3B57A8DF-E6B4-41BA-A28C-7E9E5C243568	Selaginella kraussiana (Kunze) A.Braun	Selaginella kraussiana	1844	species			Tracheophyta	Lycopodiopsida	Selaginellales	Selaginellaceae	Selaginella
5C912513-07CF-4E5E-848F-D0842392BB6E	Lycopodium laterale R.Br.	<i>Lycopodium laterale</i> R.Br.	Lycopodium laterale	<i>Lycopodium laterale</i> R.Br., <i>Prodr. Fl. Nov. Holland.</i> 165 (1810)	false	1F9D275D-2A97-4962-8394-0018EB4BD640	Lycopodiella lateralis (R.Br.) B.?llg.	Lycopodiella lateralis	1810	species			Tracheophyta	Lycopodiopsida	Lycopodiales	Lycopodiaceae	Lycopodiella
962D495B-BB38-4654-B38F-DA77B2192BE0	Lycopodium laterale var. diffusum (R.Br.) Hook.f.	<i>Lycopodium laterale</i> var. <i>diffusum</i> (R.Br.) Hook.f.	Lycopodium laterale var. diffusum	<i>Lycopodium laterale</i> var. <i>diffusum</i> (R.Br.) Hook.f., <i>Bot. Antarct. Voy. II (Fl. Nov.-Zel.) Part II,</i> 54 (1854)	false	E82985CA-97E0-45D9-8FE0-BDB1E0C8D7E0	Lycopodiella diffusa (R.Br.) B.?llg.	Lycopodiella diffusa	1854	var.			Tracheophyta	Lycopodiopsida	Lycopodiales	Lycopodiaceae	Lycopodiella
B00625B3-03A4-4C83-9914-979F68958867	Lycopodium lessonianum A.Rich.	<i>Lycopodium lessonianum</i> A.Rich.	Lycopodium lessonianum	<i>Lycopodium lessonianum</i> A.Rich., <i>Voy. Astrolabe, Essai,</i> 59 (1832)	false	EB46BBEC-DEF4-427C-86E3-FC284B933043	Lycopodium scariosum G.Forst.	Lycopodium scariosum	1832	species			Tracheophyta	Lycopodiopsida	Lycopodiales	Lycopodiaceae	Lycopodium
240EB507-01D1-4DCC-A732-D87714D01D83	Lycopodium magellanicum var. berggrenii Herter ex Nessel	<i>Lycopodium magellanicum</i> var. <i>berggrenii</i> Herter ex Nessel	Lycopodium magellanicum var. berggrenii	<i>Lycopodium magellanicum</i> var. <i>berggrenii</i> Herter ex Nessel, <i>Revista Sudamer. Bot.</i> 6: 170, t. 16, f.?86 (1940)	false	2A9711C8-1F01-49FC-A213-72410DC79DB5	Lycopodium fastigiatum R.Br.	Lycopodium fastigiatum	1940	var.			Tracheophyta	Lycopodiopsida	Lycopodiales	Lycopodiaceae	Lycopodium
773D165B-5D80-4BC2-B6A5-4329BE80B071	Lycopodium novozealandicum Colenso	<i>Lycopodium novozealandicum</i> Colenso	Lycopodium novozealandicum	<i>Lycopodium novozealandicum</i> Colenso, <i>Trans. & Proc. New Zealand Inst.</i> 19: 275 (1887)	false	6F9157E3-9255-4063-886B-561F8EC9D7C5	Phlegmariurus varius (R.Br.) A.R.Field & Bostock	Phlegmariurus varius	1887	species			Tracheophyta	Lycopodiopsida	Lycopodiales	Lycopodiaceae	Phlegmariurus
108B8912-7225-4CEF-AD96-76A473CCC12B	Lycopodium nudum L.	<i>Lycopodium nudum</i> L.	Lycopodium nudum	<i>Lycopodium nudum</i> L., <i>Sp. Pl.</i> 1100 (1753)	false	5783D626-2F7E-4A51-9F09-98C1A3C89782	Psilotum nudum (L.) P.Beauv.	Psilotum nudum	1753	species			Tracheophyta	Polypodiopsida	Psilotales	Psilotaceae	Psilotum
